61599342;443803691;768226325;
61599342;768226325;768226318;
61599342;768226318;768226312;
61599342;768226312;309564272;
61599342;309564272;768226310;
61599342;768226310;768226329;
61599383;441802980;441802984;
61599383;441802984;769314425;
61599383;769314425;769314452;
61599714;768226308;768226321;
61599714;768226321;768226324;
61599714;768226324;768226309;
61599715;443817589;443817983;
61599718;443817589;768226322;
61599718;768226322;768226317;
61599718;768226317;768226313;
61599718;768226313;768226324;
61599718;768226324;441803604;
61650532;768565995;441805509;
61650532;441805509;441805498;
61650532;441805498;768565993;
61650532;768565993;768566001;
61650532;768566001;768565989;
61650533;441805496;768565996;
61650533;768565996;768565999;
61650533;768565999;768566003;
61650534;768565991;768565994;
61650534;768565994;768566002;
61650534;768566002;768565997;
61650534;768565997;441805495;
61650679;441802805;635359420;
61650679;635359420;443817765;
61650679;443817765;105978489;
61650679;105978489;443817769;
61650679;443817769;441813281;
61650679;441813281;768565991;
61650679;768565991;768565992;
61650679;768565992;768572554;
61650679;768572554;441819670;
61650797;768565989;768565992;
61742509;768226329;769314380;
61742509;769314380;105978438;
61742509;105978438;769314384;
61742510;441802828;441819722;
61742510;441819722;769314375;
61742510;769314375;105978492;
61742510;105978492;441819723;
61742510;441819723;163754851;
61742510;163754851;105978431;
61742510;105978431;105978483;
61742510;105978483;771439555;
61742510;771439555;163701458;
61742510;163701458;441819724;
61742510;441819724;441819655;
61749242;443813102;441805510;
61749242;441805510;443800960;
61749242;443800960;443809276;
61749242;443809276;443813108;
61749242;443813108;108285755;
61749242;108285755;441819672;
61756254;443817589;443817603;
61756254;443817603;441803340;
61756254;441803340;773935582;
61756254;773935582;443817612;
61756254;443817612;443817621;
61756254;443817621;443800959;
61756254;443800959;441803453;
61756254;441803453;443813100;
61756254;443813100;441803023;
61756254;441803023;443813102;
61756255;768203713;768203718;
61900269;771439553;443808161;
61900269;443808161;771439566;
61900269;771439566;163690645;
61900269;163690645;790097572;
61900269;790097572;441819685;
61988542;441803607;768226309;
61988542;768226309;768226319;
61988542;768226319;441803508;
61988542;441803508;768226327;
61988542;768226327;443800954;
61988542;443800954;441803516;
61988542;441803516;772873249;
61988542;772873249;441803521;
61988542;441803521;441803525;
61988542;441803525;441803528;
61988549;772873249;772873290;
61988549;772873290;340684451;
61988549;340684451;340684452;
61988549;340684452;340684453;
61988573;772873292;772873139;
62049166;441813274;768226308;
62049166;768226308;893326744;
62049166;893326744;768226330;
62049166;768226330;768226331;
62049166;768226331;768226320;
62049166;768226320;602346501;
62049166;602346501;443817603;
62049166;443817603;768226332;
62049166;768226332;768203709;
62049166;768203709;768203718;
62049166;768203718;768203715;
62049166;768203715;443817960;
75666942;893326744;635371328;
75666942;635371328;635371326;
75666942;635371326;893326746;
75672378;771440401;441805521;
75672378;441805521;441805522;
75672378;441805522;441805523;
75672378;441805523;090279428;
75672378;090279428;441805505;
77040779;907146404;907146393;
77607334;913123040;441803004;
77607334;441803004;441803007;
77607334;441803007;441803009;
77607334;441803009;441803013;
77607334;441803013;441803014;
77607334;441803014;441803015;
77607334;441803015;441803016;
77607334;441803016;441803017;
77607334;441803017;563326057;
77607334;563326057;441803018;
77607334;441803018;772873213;
77607334;772873213;441803019;
77607334;441803019;441803020;
77607334;441803020;441803021;
77607334;441803021;441803022;
77607334;441803022;441803023;
77607334;441803023;441803024;
77607334;441803024;441803025;
77607334;441803025;441803026;
77607334;441803026;441803027;
77607334;441803027;768203725;
77607334;768203725;441803029;
77607334;441803029;706684632;
77607334;706684632;257479092;
77607334;257479092;441803031;
77607334;441803031;602335210;
79292944;768203711;602335212;
79292944;602335212;926017876;
79292944;926017876;502290200;
79292944;502290200;645705807;
79292944;645705807;926017891;
79292944;926017891;926017890;
79292944;926017890;441803344;
79385475;926828796;926828793;
79385475;926828793;772873215;
79385475;772873215;772873236;
79385475;772873236;441803600;
79385475;441803600;441803604;
100653163;772873273;635381596;
100653163;635381596;635381594;
100653163;635381594;163609518;
100653180;524892971;772873296;
100660024;441805505;163690659;
100660024;163690659;163690686;
100660024;163690686;163690667;
100660027;441805523;163690632;
100660027;163690632;163690614;
100660027;163690614;163690603;
100660027;163690603;163690666;
100660027;163690666;163690648;
100660027;163690648;163690622;
100660027;163690622;163690645;
100660027;163690645;163690656;
100660027;163690656;163690617;
100660027;163690617;163690605;
100660027;163690605;163690671;
100660027;163690671;163690650;
100660027;163690650;163690651;
100660027;163690651;163690623;
100660027;163690623;163690610;
100660027;163690610;163690681;
100660027;163690681;163690641;
100660028;163690609;851243940;
100660033;441803110;163690664;
100660033;163690664;595004603;
100660033;595004603;595004587;
100660033;595004587;163754346;
100660033;163754346;163754363;
100660033;163754363;441802796;
100660033;441802796;441805507;
100660033;441805507;772873247;
100660033;772873247;907146396;
100660033;907146396;441805508;
100660033;441805508;441805509;
100660033;441805509;441805510;
100660033;441805510;441805511;
100660033;441805511;441805512;
100660033;441805512;488354286;
100660033;488354286;090279480;
100660033;090279480;441805513;
100660035;163690654;163690626;
100660035;163690626;790095547;
100660035;790095547;163690602;
100660035;163690602;163690665;
100660035;163690665;163690646;
100660035;163690646;163690618;
100660035;163690618;163690679;
100660035;163690679;163690655;
100660035;163690655;163690631;
100660035;163690631;163690613;
100660035;163690613;163690668;
100660035;163690668;163690648;
100660038;163690667;163690604;
100660038;163690604;441805503;
100660038;441805503;163690657;
100660038;163690657;441805501;
100660038;441805501;441805500;
100660038;441805500;443800960;
100660038;443800960;441805498;
100660038;441805498;441805497;
100660038;441805497;441805496;
100660038;441805496;441805495;
100660038;441805495;441805493;
100660038;441805493;441805488;
100660038;441805488;163754341;
100660038;163754341;163754317;
100660038;163754317;163754367;
100660038;163754367;163690606;
100660038;163690606;441805490;
100660040;163690618;163690644;
100660040;163690644;163690608;
100660899;163696586;163696446;
100660899;163696446;163696416;
100660899;163696416;163696590;
100660899;163696590;163696571;
100660899;163696571;163696423;
100660900;163696454;163696419;
100660900;163696419;163696607;
100660908;163696576;163696456;
100660908;163696456;163696410;
100660908;163696410;163696588;
100660908;163696588;163696464;
100660908;163696464;163696450;
100660908;163696450;163696594;
100660908;163696594;163696580;
100660908;163696580;163696459;
100661160;441819692;163701478;
100661160;163701478;163701474;
100661161;163701471;163701463;
100661161;163701463;163701458;
100661601;163710092;163696576;
100661601;163696576;163701471;
100661601;163701471;163696454;
100661601;163696454;441819625;
100661601;441819625;163696586;
100661601;163696586;506859192;
100661601;506859192;506859151;
100661601;506859151;506859483;
100661601;506859483;443803682;
100661601;443803682;163609608;
100661601;163609608;163609475;
100661601;163609475;443803683;
100661602;163710092;163710068;
100661602;163710068;790097579;
100664354;163754851;443809282;
100664354;443809282;443809283;
100664354;443809283;443809284;
100664354;443809284;771440364;
100664354;771440364;443809273;
109585507;254096898;254096959;
109585507;254096959;254096881;
109585507;254096881;254096930;
109585507;254096930;254096947;
109585507;254096947;254096958;
109585507;254096958;254096892;
109585507;254096892;254096941;
109585507;254096941;254096920;
109585507;254096920;254096955;
109585507;254096955;254096952;
109585507;254096952;254096883;
109585507;254096883;254096868;
109963969;257471295;257471275;
109963969;257471275;524901222;
109963969;524901222;257471285;
109963970;257471292;524901218;
109963970;524901218;257471288;
109963971;257471291;257471298;
109963971;257471298;257471286;
109963971;257471286;257471276;
109963971;257471276;257471289;
109963971;257471289;257471285;
109963971;257471285;257471273;
109963971;257471273;257471277;
109963971;257471277;257471297;
109963971;257471297;257471283;
109963971;257471283;257471282;
109963971;257471282;257471293;
109963971;257471293;257471281;
109963971;257471281;257471288;
109963971;257471288;257471279;
109963971;257471279;257471296;
109963971;257471296;257471291;
109963972;257471286;257471278;
109963972;257471278;257471287;
109963972;257471287;257471295;
109963973;257471291;257471290;
109963973;257471290;524901217;
109963973;524901217;441803331;
109963973;441803331;252555691;
109963973;252555691;547680417;
109963973;547680417;547680415;
109963973;547680415;441803483;
110165743;258977010;258977007;
116004288;309239946;309249775;
116004288;309249775;309227967;
116004288;309227967;309233104;
116004288;309233104;309239090;
116004288;309239090;309232712;
116004288;309232712;309238029;
116004288;309238029;309233099;
116004371;309255297;309230729;
116004377;309256103;309231906;
116004377;309231906;309237340;
116004377;309237340;309253590;
116004377;309253590;309243015;
116004377;309243015;309248656;
116004381;441803143;309246748;
116004381;309246748;309255297;
116004526;254096892;309234072;
116004526;309234072;309239946;
116004526;309239946;309247964;
116004526;309247964;309256103;
116004526;309256103;309256150;
116004526;309256150;309237418;
116004526;309237418;309228921;
116004526;309228921;309246546;
116004526;309246546;309230285;
116004526;309230285;309227923;
116004526;309227923;309229973;
116004526;309229973;309228140;
116004526;309228140;309239651;
116004526;309239651;309255764;
116004526;309255764;309231395;
116004526;309231395;309236924;
116004649;441803393;309247607;
116004651;309235657;588634115;
116004651;588634115;309242211;
116004651;309242211;309250725;
116004655;309243102;309248431;
116004655;309248431;309227895;
116004655;309227895;309236759;
116004655;309236759;309232325;
116004655;309232325;309237613;
116004655;309237613;309253702;
116004655;309253702;588634114;
116004655;588634114;309229354;
116004655;309229354;309235378;
116004655;309235378;588634112;
116004655;588634112;309241225;
116004655;309241225;588634110;
116004655;588634110;309249463;
116004655;309249463;588634111;
116004655;588634111;309227921;
116004655;309227921;588634113;
116004655;588634113;309232945;
116004655;309232945;309238548;
116004655;309238548;309246348;
116004655;309246348;254096898;
116004655;254096898;309229987;
116004655;309229987;309235666;
116004655;309235666;309242367;
116004655;309242367;309250814;
116004655;309250814;309228061;
116004655;309228061;309233324;
116004655;309233324;564682255;
116004655;564682255;309239476;
116004655;309239476;309247172;
116004655;309247172;309255632;
116004655;309255632;309231201;
116004660;309227923;309238695;
116004660;309238695;309246372;
116004660;309246372;309230079;
116004660;309230079;309235846;
116004660;309235846;309242516;
116004660;309242516;309251224;
116004660;309251224;309228085;
116004660;309228085;309233408;
116004660;309233408;309239487;
116004660;309239487;309238695;
116004663;309243015;309252064;
116004663;309252064;309228164;
116004663;309228164;309233728;
116004663;309233728;309239823;
116004663;309239823;309248656;
116004663;309248656;309227957;
116004663;309227957;309233099;
116004679;309243906;441803304;
116004679;441803304;768226315;
116004703;309228237;309227889;
116004703;309227889;309255648;
116004703;309255648;309238353;
116004703;309238353;309245880;
116004703;309245880;309254088;
116004703;309254088;309229903;
116004703;309229903;309235582;
116004724;309256150;309249261;
116004724;309249261;309227915;
116004724;309227915;309232813;
116004724;309232813;309238369;
116004724;309238369;309245926;
116004724;309245926;309254295;
116004724;309254295;309229973;
116041301;309558099;309553523;
116041338;309560912;309555583;
116041518;309564272;309554680;
116041518;309554680;309563467;
116041518;309563467;309554415;
116041518;309554415;309559362;
116041518;309559362;309553792;
116041518;309553792;309561302;
116041518;309561302;309556277;
116041518;309556277;309564244;
116041518;309564244;309559909;
116041518;309559909;309554106;
116041518;309554106;309562459;
116041681;309554415;309563261;
119435495;342091203;342090240;
119435495;342090240;342090770;
119435495;342090770;342089985;
119435495;342089985;342090042;
119435495;342090042;342091167;
119435495;342091167;342089841;
119435495;342089841;342090821;
119435495;342090821;342090974;
119435495;342090974;342090085;
119435495;342090085;342090263;
119435495;342090263;342089864;
119435495;342089864;163690641;
119435614;163690641;342090260;
119435614;342090260;342089849;
119435614;342089849;342090029;
119435614;342090029;645705790;
139129813;524892962;524892964;
139129815;646529635;211502009;
139129815;211502009;772873139;
139129818;772873296;524892962;
139129818;524892962;772873139;
139132382;257471292;441803592;
139132384;257471293;257471292;
139132385;772873292;257471284;
139132385;257471284;257471283;
139132391;257471277;524901221;
139132391;524901221;524901223;
139132391;524901223;772873292;
139132393;441803330;524901219;
139132393;524901219;524901217;
139140308;524931200;524931204;
139140310;524931211;524931212;
139140310;524931212;524931210;
139140310;524931210;524931208;
139140310;524931208;524931211;
139140313;771439432;524931206;
139140313;524931206;524931204;
139140313;524931204;524931202;
139140313;524931202;524931193;
141395143;441803483;029548999;
141395143;029548999;441803332;
141395143;441803332;029548992;
141395143;029548992;029548991;
141395143;029548991;441803333;
141395143;441803333;029548990;
141395143;029548990;441803334;
141395143;441803334;893326746;
141395143;893326746;893326752;
141395143;893326752;441803335;
141395143;441803335;441803337;
141395143;441803337;441803339;
141395143;441803339;163754835;
141395143;163754835;441803340;
141395143;441803340;441803342;
141395143;441803342;443813000;
141395143;443813000;441803344;
142865544;563324312;563324310;
142865544;563324310;563324309;
142865544;563324309;563324306;
142865544;563324306;563324304;
142865544;563324304;563324299;
142865544;563324299;563324298;
142865778;563326056;563326059;
142865778;563326059;681887009;
142865778;681887009;681887011;
142865779;563326055;563326058;
142865779;563326058;681887005;
142865779;681887005;681887012;
142865780;563326057;563326058;
142865780;563326058;563326059;
142865781;563326054;563326049;
146226047;595004599;595004604;
146226047;595004604;595004606;
146226048;595004603;595004599;
146226048;595004599;595004593;
146226048;595004593;595004591;
146226048;595004591;595004587;
146226050;595004606;595004612;
146226050;595004612;595004611;
146226050;595004611;595004609;
146226050;595004609;595004601;
146226050;595004601;595004596;
146226050;595004596;595004593;
147038831;441803358;768203708;
147038831;768203708;257479105;
147038831;257479105;790059249;
147038831;790059249;926785002;
147038831;926785002;443818025;
147038831;443818025;926785001;
147038831;926785001;926784996;
147038831;926784996;926784999;
147038831;926784999;443818031;
147038831;443818031;790059198;
147038831;790059198;602335209;
147038831;602335209;769324716;
147038831;769324716;768203720;
147038831;768203720;090279340;
147038831;090279340;769324680;
147038831;769324680;769324710;
147038831;769324710;769324649;
147038831;769324649;790067683;
147038831;790067683;443818033;
147039511;602346489;602346510;
147039512;602346487;443813212;
150640068;443817968;768226323;
150640529;635378979;645705880;
150640529;645705880;772873302;
150640529;772873302;652362088;
150643142;635405538;635405532;
150643143;635405532;635405529;
150643143;635405529;635405519;
150643143;635405519;635405517;
150643143;635405517;635405530;
150643143;635405530;635405532;
150868534;768602758;768602932;
150868534;768602932;768226329;
150868534;768226329;309558099;
150868534;309558099;309563261;
150868534;309563261;768602748;
150868534;768602748;309560912;
150868534;309560912;309562459;
151728910;163609472;772873294;
151728910;772873294;163609518;
151728910;163609518;524892971;
151728910;524892971;524892964;
151728910;524892964;772873292;
151728935;769314447;090279518;
151728935;090279518;441802934;
151728935;441802934;637358302;
151728935;637358302;637358303;
151728935;637358303;105978457;
151728935;105978457;769314409;
151728935;769314409;105978484;
151728935;105978484;547600964;
151728935;547600964;637358145;
151728935;637358145;105978488;
151728935;105978488;105978470;
151728935;105978470;769314384;
151728935;769314384;105978465;
151728935;105978465;769314252;
151728935;769314252;105978449;
151728935;105978449;769314426;
151728936;769314426;645706060;
151729262;645706022;441802828;
